Wall time,Step,Value
1619585456.1405642,4001,94.86166381835938
1619585529.109274,8001,92.48554992675781
1619585601.9960127,12001,93.2038803100586
1619585675.8658962,16001,90.2255630493164
1619585748.8060997,20001,91.95402526855469
1619585822.5588014,24001,92.1305160522461
1619585895.9595237,28001,87.9120864868164
1619585969.4164147,32001,89.7196273803711
1619586042.707318,36001,88.56088256835938
1619586115.9582605,40001,89.21932983398438
1619586189.9086707,44001,86.79927825927734
1619586263.809625,48001,85.86762237548828
1619586336.591606,52001,83.62369537353516
1619586409.367541,56001,86.79927825927734
1619586482.921132,60001,83.04498291015625
1619586557.7354517,64001,78.9473648071289
1619586631.6021671,68001,82.19178009033203
1619586705.8848662,72001,79.20792388916016
1619586779.8646705,76001,78.4313735961914
1619586856.312563,80001,77.04654693603516
1619586933.518294,84001,74.53416442871094
1619587012.0808482,88001,70.69219207763672
1619587089.8891172,92001,72.18045043945312
1619587166.5026143,96001,72.61724853515625
1619587243.2109683,100001,70.07299041748047
1619587320.0068982,104001,71.85628509521484
1619587397.6351066,108001,68.18181610107422
1619587475.081661,112001,70.38123321533203
1619587553.8067102,116001,64.51612854003906
1619587633.655771,120001,66.1156997680664
1619587712.6227608,124001,64.69002532958984
1619587791.5337322,128001,65.12889862060547
1619587871.3378403,132001,63.91477966308594
1619587952.1100786,136001,61.068702697753906
1619588030.5927327,140001,63.82978820800781
1619588110.171903,144001,60.75949478149414
1619588188.4794915,148001,62.74509811401367
1619588267.3992994,152001,59.47955322265625
1619588346.9212048,156001,60.0
1619588426.1973886,160001,57.901084899902344
1619588506.687393,164001,59.11330032348633
1619588588.419502,168001,57.97101593017578
1619588671.007339,172001,56.67060089111328
1619588752.2541792,176001,56.53710174560547
1619588834.2031572,180001,57.901084899902344
1619588916.00318,184001,54.982818603515625
1619588997.5944865,188001,54.982818603515625
1619589079.9370055,192001,56.93950271606445
1619589165.6826465,196001,55.36332321166992
1619589250.9588473,200001,54.66970443725586
1619589335.057129,204001,53.09734344482422
1619589418.7195537,208001,54.42176818847656
1619589504.1905084,212001,52.344600677490234
1619589587.3984852,216001,53.99325180053711
1619589670.8253486,220001,52.11726379394531
1619589755.3233843,224001,50.3144645690918
1619589839.8582587,228001,49.74093246459961
1619589922.1083481,232001,51.44694519042969
1619590003.9212615,236001,52.6315803527832
1619590086.7338994,240001,51.77993392944336
1619590168.3672562,244001,51.172706604003906
1619590250.4503386,248001,50.79365158081055
1619590333.1986077,252001,49.43357467651367
1619590416.9090438,256001,47.71371841430664
1619590499.7869992,260001,47.619049072265625
1619590582.8231797,264001,46.82926940917969
1619590665.1707757,268001,48.0
1619590748.9579601,272001,47.66633605957031
1619590832.4173572,276001,46.33204650878906
1619590915.958225,280001,45.75786590576172
1619590998.9465618,284001,46.02109146118164
1619591082.0102818,288001,46.28736877441406
1619591164.286172,292001,46.64723205566406
1619591247.7786076,296001,43.557167053222656
1619591330.1910036,300001,45.71428680419922
1619591413.3501437,304001,44.6927375793457
1619591496.9703357,308001,43.20431900024414
1619591580.4141402,312001,43.755699157714844
1619591663.5555449,316001,45.028141021728516
1619591746.5826032,320001,43.71584701538086
1619591830.1196244,324001,43.755699157714844
1619591913.21048,328001,44.94382095336914
1619591997.574248,332001,42.290748596191406
1619592081.261896,336001,42.36540222167969
1619592164.644406,340001,43.43891525268555
1619592248.1550894,344001,42.93381118774414
1619592331.9696665,348001,42.14223098754883
1619592415.0385115,352001,42.818912506103516
1619592497.0319662,356001,41.95804214477539
1619592574.5304818,360001,39.96669387817383
1619592651.1007135,364001,42.742652893066406
1619592728.6603074,368001,40.1337776184082
1619592804.9345777,372001,41.34366989135742
1619592881.918032,376001,40.1337776184082
1619592959.3093889,380001,40.30226516723633
1619593037.0714693,384001,39.800994873046875
1619593113.8270972,388001,39.571311950683594
1619593191.8108788,392001,38.74092102050781
1619593269.5360863,396001,39.31203842163086
1619593346.9628916,400001,39.93344497680664
1619593422.778581,404001,41.63052749633789
1619593499.2360451,408001,40.20100402832031
1619593577.5791826,412001,38.33865737915039
1619593655.0578644,416001,39.279869079589844
1619593733.088198,420001,37.944664001464844
1619593810.956104,424001,39.44124984741211
1619593889.0363305,428001,38.929439544677734
1619593966.8938956,432001,38.55421829223633
1619594044.8967795,436001,38.0047492980957
1619594122.6505384,440001,37.12297058105469
1619594200.8780673,444001,38.12549591064453
1619594279.2411625,448001,37.18048095703125
1619594356.980341,452001,37.5
1619594434.110265,456001,38.33865737915039
1619594511.569552,460001,38.585208892822266
1619594590.2726188,464001,37.588096618652344
1619594668.303718,468001,37.82505798339844
1619594747.0583646,472001,36.78160858154297
1619594825.6832628,476001,37.64706039428711
1619594890.6969037,480001,37.18048095703125
1619594951.6731217,484001,35.398231506347656
1619595011.5293581,488001,36.09022521972656
1619595070.569017,492001,37.18048095703125
1619595130.8715303,496001,35.13909149169922
1619595191.2513878,500001,34.33476257324219
