Wall time,Step,Value
1619560072.353396,4001,-28.793113708496094
1619560090.5506551,8001,-26.537033081054688
1619560109.0777879,12001,-26.067842483520508
1619560127.373261,16001,-24.991331100463867
1619560145.5161579,20001,-22.057811737060547
1619560162.6618624,24001,-20.137102127075195
1619560180.7367113,28001,-19.14269256591797
1619560199.6397712,32001,-18.430065155029297
1619560218.3798528,36001,-16.82591438293457
1619560236.986179,40001,-14.979377746582031
1619560255.5686517,44001,-14.586915969848633
1619560274.1128411,48001,-12.815020561218262
1619560292.0899773,52001,-11.665291786193848
1619560310.649001,56001,-10.301569938659668
1619560328.8592103,60001,-10.186144828796387
1619560346.9946742,64001,-10.231167793273926
1619560365.1182525,68001,-9.02729606628418
1619560383.920683,72001,-8.04906940460205
1619560403.2032773,76001,-7.395029544830322
1619560422.454103,80001,-7.0709357261657715
1619560441.0802917,84001,-6.7714643478393555
1619560460.145305,88001,-6.543545722961426
1619560478.5744162,92001,-6.0445098876953125
1619560497.1747515,96001,-5.968957901000977
1619560516.062023,100001,-5.555810451507568
1619560535.9849904,104001,-5.636196613311768
1619560555.2452393,108001,-5.280409336090088
1619560573.919851,112001,-5.186698913574219
1619560593.6050458,116001,-4.821261405944824
1619560614.3214114,120001,-4.983249187469482
1619560634.4906566,124001,-4.737002372741699
1619560654.3678277,128001,-4.54449462890625
1619560674.94657,132001,-4.310328006744385
1619560694.397628,136001,-4.047805309295654
1619560713.586396,140001,-4.050269603729248
1619560732.5771856,144001,-4.009254455566406
1619560751.689337,148001,-3.9971232414245605
1619560771.2939892,152001,-3.6857731342315674
1619560790.0034418,156001,-3.974059581756592
1619560809.2302415,160001,-3.5480475425720215
1619560827.9543912,164001,-3.6387226581573486
1619560847.286939,168001,-3.458007335662842
1619560867.1969283,172001,-3.3644356727600098
1619560886.7270415,176001,-3.313467264175415
1619560906.2007632,180001,-3.257075071334839
1619560924.755335,184001,-3.1361513137817383
1619560943.749165,188001,-3.2234444618225098
1619561066.0672994,192001,-3.0214757919311523
1619561086.8147056,196001,-2.9719719886779785
1619561105.8767335,200001,-2.9826276302337646
1619561124.9484415,204001,-2.903409481048584
1619561145.2753825,208001,-2.9578003883361816
1619561164.97206,212001,-2.8617899417877197
1619561184.1852918,216001,-2.742831230163574
1619561204.1459558,220001,-2.7465391159057617
1619561224.168589,224001,-2.725663185119629
1619561243.973387,228001,-2.5573887825012207
1619561263.762888,232001,-2.6519463062286377
1619561284.2194133,236001,-2.657510995864868
1619561304.6326,240001,-2.4762377738952637
1619561325.1974528,244001,-2.4968364238739014
1619561345.7478871,248001,-2.5385563373565674
1619561367.116611,252001,-2.4973325729370117
1619561387.707991,256001,-2.492849111557007
1619561407.478982,260001,-2.4506778717041016
1619561428.1757648,264001,-2.273106336593628
1619561449.5326343,268001,-2.3424384593963623
1619561470.239048,272001,-2.3170228004455566
1619561491.3499308,276001,-2.171790599822998
1619561511.7887113,280001,-2.3782460689544678
1619561530.6916397,284001,-2.194791078567505
1619561552.587942,288001,-2.2413721084594727
1619561573.832021,292001,-2.1897997856140137
1619561594.7741494,296001,-2.185823440551758
1619561614.927214,300001,-2.105117082595825
1619561635.4781423,304001,-2.130155086517334
1619561655.665618,308001,-2.0695483684539795
1619561675.694725,312001,-2.0549280643463135
1619561696.20737,316001,-2.039708375930786
1619561716.8429425,320001,-1.9513150453567505
1619561737.071673,324001,-1.938265085220337
1619561758.1541715,328001,-1.9010372161865234
1619561778.7249715,332001,-2.013188123703003
1619561800.5581686,336001,-1.9147193431854248
1619561821.5054908,340001,-1.9445868730545044
1619561841.328616,344001,-2.0770792961120605
1619561861.3371096,348001,-1.8746341466903687
1619561882.7335155,352001,-1.921924114227295
1619561902.9276752,356001,-1.9009698629379272
1619561923.4902985,360001,-1.8668806552886963
1619561943.8434238,364001,-1.902255654335022
1619561966.3431664,368001,-1.8608909845352173
1619561987.6444345,372001,-1.7815264463424683
1619562009.3470197,376001,-1.8511632680892944
1619562030.2480092,380001,-1.865825891494751
1619562050.355523,384001,-1.8165491819381714
1619562069.9326465,388001,-1.8147300481796265
1619562089.8372202,392001,-1.8032125234603882
1619562110.9017956,396001,-1.760886549949646
1619562132.8322628,400001,-1.7410025596618652
1619562152.664174,404001,-1.7170523405075073
1619562173.555405,408001,-1.6663322448730469
1619562192.9025533,412001,-1.7735847234725952
1619562212.3437295,416001,-1.737310767173767
1619562232.4029732,420001,-1.7630993127822876
1619562253.6348836,424001,-1.839185357093811
1619562274.5176709,428001,-1.7494252920150757
1619562294.6664157,432001,-1.7561959028244019
1619562316.0319211,436001,-1.716677188873291
1619562336.9710143,440001,-1.6827069520950317
1619562357.6613,444001,-1.7101433277130127
1619562377.8129408,448001,-1.6359124183654785
1619562398.4033701,452001,-1.7136054039001465
1619562417.895146,456001,-1.697812557220459
1619562437.3909545,460001,-1.5844019651412964
1619562457.733073,464001,-1.637681007385254
1619562476.991959,468001,-1.6614990234375
1619562496.7403777,472001,-1.6201530694961548
1619562516.8944144,476001,-1.552700161933899
1619562536.1417363,480001,-1.6020777225494385
1619562556.652342,484001,-1.542583703994751
1619562576.3612578,488001,-1.6974432468414307
1619562595.6710405,492001,-1.5711501836776733
1619562614.9678602,496001,-1.538248062133789
1619562634.1762025,500001,-1.6358633041381836
