Wall time,Step,Value
1619560072.3535244,4001,84.21052551269531
1619560090.550733,8001,82.332763671875
1619560109.0779042,12001,81.91126251220703
1619560127.3733475,16001,82.90155792236328
1619560145.516324,20001,79.3388442993164
1619560162.6619427,24001,75.9493637084961
1619560180.7369034,28001,74.53416442871094
1619560199.6399534,32001,74.88299560546875
1619560218.3800123,36001,71.11111450195312
1619560236.9862795,40001,67.51055145263672
1619560255.5688198,44001,67.32117462158203
1619560274.1130583,48001,63.24110794067383
1619560292.0901432,52001,60.15037536621094
1619560310.649136,56001,55.491329193115234
1619560328.859311,60001,54.982818603515625
1619560346.9948053,64001,55.94405746459961
1619560365.1183484,68001,50.955413818359375
1619560383.9209042,72001,48.4359245300293
1619560403.203392,76001,44.56824493408203
1619560422.4542744,80001,44.07713317871094
1619560441.0805523,84001,43.3213005065918
1619560460.1454222,88001,41.63052749633789
1619560478.5745273,92001,39.40886688232422
1619560497.1748974,96001,39.15171432495117
1619560516.0621336,100001,37.03703689575195
1619560535.985103,104001,37.64706039428711
1619560555.2454724,108001,35.45051574707031
1619560573.9200542,112001,35.74087905883789
1619560593.6051974,116001,33.519554138183594
1619560614.3215718,120001,34.28571319580078
1619560634.490781,124001,32.876712799072266
1619560654.3679671,128001,31.87251091003418
1619560674.946709,132001,30.710172653198242
1619560694.3978574,136001,29.090909957885742
1619560713.5866132,140001,29.502151489257812
1619560732.577319,144001,28.98550796508789
1619560751.6895509,148001,29.003021240234375
1619560771.2941332,152001,27.665706634521484
1619560790.003657,156001,28.93309211730957
1619560809.2304306,160001,26.50469398498535
1619560827.9545298,164001,26.35914421081543
1619560847.2871623,168001,25.695932388305664
1619560867.1970763,172001,25.464191436767578
1619560886.7272308,176001,24.831867218017578
1619560906.200991,180001,24.716787338256836
1619560924.7554972,184001,23.809524536132812
1619560943.7494314,188001,24.353120803833008
1619561066.067462,192001,23.575637817382812
1619561086.8148572,196001,23.065834045410156
1619561105.8769698,200001,23.021583557128906
1619561124.9485986,204001,22.27378273010254
1619561145.2756233,208001,22.514070510864258
1619561164.9722145,212001,22.2016658782959
1619561184.1855297,216001,21.573034286499023
1619561204.1461523,220001,21.342819213867188
1619561224.1688294,224001,21.342819213867188
1619561243.9735925,228001,20.65404510498047
1619561263.7630942,232001,20.824295043945312
1619561284.2196732,236001,20.896821975708008
1619561304.6327667,240001,19.81833267211914
1619561325.1979513,244001,20.02503204345703
1619561345.7480526,248001,19.991670608520508
1619561367.1168869,252001,19.74496078491211
1619561387.708184,256001,19.761219024658203
1619561407.4791503,260001,19.30036163330078
1619561428.1759908,264001,18.994855880737305
1619561449.5328507,268001,18.845701217651367
1619561470.239374,272001,18.56866455078125
1619561491.3501081,276001,18.23015594482422
1619561511.7888973,280001,19.100675582885742
1619561530.6918952,284001,18.154312133789062
1619561552.588114,288001,18.561485290527344
1619561573.8324628,292001,18.09272575378418
1619561594.7743568,296001,18.126888275146484
1619561614.9273956,300001,17.531044006347656
1619561635.478395,304001,17.738359451293945
1619561655.6658785,308001,17.52464485168457
1619561675.694991,312001,17.284839630126953
1619561696.2076962,316001,17.216642379760742
1619561716.8431263,320001,17.05756950378418
1619561737.071904,324001,16.643550872802734
1619561758.1543758,328001,16.5745849609375
1619561778.7251775,332001,16.99114990234375
1619561800.5584025,336001,16.632017135620117
1619561821.5056782,340001,16.7656307220459
1619561841.3288727,344001,17.161243438720703
1619561861.3373017,348001,16.112789154052734
1619561882.7337065,352001,16.382251739501953
1619561902.9279547,356001,16.387845993041992
1619561923.4904933,360001,16.2381591796875
1619561943.8436377,364001,16.376663208007812
1619561966.3433971,368001,15.841584205627441
1619561987.6446302,372001,15.768725395202637
1619562009.3472579,376001,15.748031616210938
1619562030.2482836,380001,16.27118682861328
1619562050.355837,384001,15.68114948272705
1619562069.9329267,388001,15.915119171142578
1619562089.837459,392001,15.579357147216797
1619562110.902081,396001,15.468900680541992
1619562132.8325355,400001,15.355086326599121
1619562152.664386,404001,15.218770027160645
1619562173.555691,408001,15.0
1619562192.9028575,412001,15.296366691589355
1619562212.3440132,416001,15.165876388549805
1619562232.4032207,420001,15.389548301696777
1619562253.6351225,424001,15.61483383178711
1619562274.5178752,428001,15.276893615722656
1619562294.6666212,432001,15.2380952835083
1619562316.0322106,436001,15.042306900024414
1619562336.9716349,440001,15.051740646362305
1619562357.6615314,444001,15.047021865844727
1619562377.8132968,448001,14.714899063110352
1619562398.4035723,452001,14.967259407043457
1619562417.8954356,456001,14.869888305664062
1619562437.391219,460001,14.462187767028809
1619562457.7332928,464001,14.563106536865234
1619562476.992181,468001,14.475271224975586
1619562496.7406774,472001,14.256013870239258
1619562516.8947082,476001,14.07211971282959
1619562536.1420312,480001,14.234875679016113
1619562556.6525557,484001,14.117647171020508
1619562576.3616996,488001,14.751075744628906
1619562595.671339,492001,14.150943756103516
1619562614.9680777,496001,14.026885032653809
1619562634.1764927,500001,14.397120475769043
