Wall time,Step,Value
1619636409.3458548,400001,0.625
1619636427.2465942,404001,0.625
1619636445.3283415,408001,1.0
1619636463.3490176,412001,0.875
1619636481.072098,416001,0.875
1619636498.858711,420001,0.75
1619636517.3763924,424001,1.0
1619636536.1674533,428001,1.0
1619636554.2658179,432001,1.0
1619636572.9068556,436001,1.0
1619636591.4162974,440001,0.875
1619636609.571547,444001,0.875
1619636627.6880338,448001,1.0
1619636645.7015476,452001,0.875
1619636664.4497573,456001,1.0
1619636683.772796,460001,1.0
1619636702.6732647,464001,1.0
1619636721.1039696,468001,1.0
1619636739.888602,472001,1.0
1619636759.0786185,476001,1.0
1619636777.8883586,480001,1.0
1619636796.8469293,484001,0.875
1619636815.689108,488001,1.0
1619636833.8301892,492001,0.875
1619636852.2180538,496001,0.875
1619636869.8428721,500001,1.0
1619636888.8273487,504001,1.0
1619636907.1767473,508001,1.0
1619636925.2815487,512001,1.0
1619636943.6065643,516001,1.0
1619636961.5451546,520001,1.0
1619636979.821503,524001,1.0
1619636997.879191,528001,0.875
1619637017.821619,532001,1.0
1619637036.2528005,536001,1.0
1619637054.6403968,540001,1.0
1619637078.3061655,544001,1.0
1619637177.854106,548001,1.0
1619637277.0320482,552001,1.0
1619637359.596804,556001,1.0
1619637458.0559893,560001,1.0
1619637555.801871,564001,1.0
1619637644.436309,568001,0.875
1619637743.0886326,572001,0.875
1619637823.6896951,576001,1.0
1619637911.0149436,580001,1.0
1619638014.0550292,584001,1.0
1619638100.659909,588001,1.0
1619638201.721128,592001,1.0
1619638294.424813,596001,0.875
1619638392.640487,600001,1.0
1619638472.5771675,604001,1.0
1619638568.6074622,608001,1.0
1619638657.427959,612001,1.0
1619638757.5502753,616001,1.0
1619638847.7100747,620001,0.875
1619638943.1373775,624001,1.0
1619639043.4166596,628001,1.0
1619639126.9456131,632001,1.0
1619639145.0221355,636001,1.0
1619639163.3964188,640001,1.0
1619639181.7004573,644001,1.0
1619639200.3381672,648001,1.0
1619639218.9658968,652001,1.0
1619639237.4223244,656001,1.0
1619639255.7459354,660001,1.0
1619639274.2760181,664001,1.0
1619639292.5371008,668001,1.0
1619639310.6970751,672001,1.0
1619639329.128762,676001,1.0
1619639348.3236277,680001,1.0
1619639366.6189454,684001,1.0
1619639385.246743,688001,1.0
1619639403.7700636,692001,1.0
1619639421.7403557,696001,1.0
1619639440.3519585,700001,1.0
1619639461.448367,704001,1.0
1619639481.3672018,708001,1.0
1619639501.2811382,712001,1.0
1619639520.829261,716001,1.0
1619639540.8060796,720001,1.0
1619639560.1313558,724001,1.0
1619639580.1069038,728001,1.0
1619639599.8127863,732001,1.0
1619639620.2209668,736001,1.0
1619639639.3389215,740001,1.0
1619639659.385278,744001,0.875
1619639679.2223094,748001,1.0
1619639698.896408,752001,1.0
1619639718.7260108,756001,1.0
1619639738.2444162,760001,1.0
1619639757.9785883,764001,1.0
1619639777.6003401,768001,1.0
1619639796.397866,772001,1.0
1619639815.0389094,776001,1.0
1619639833.3978136,780001,1.0
1619639851.5415456,784001,1.0
1619639869.7277641,788001,1.0
1619639887.8372955,792001,0.875
1619639906.1120505,796001,1.0
1619639924.21251,800001,1.0
1619639942.5580678,804001,1.0
1619639961.0982206,808001,1.0
1619639979.633627,812001,1.0
1619639998.2340734,816001,1.0
1619640016.7340531,820001,1.0
1619640035.3701622,824001,1.0
1619640054.1419272,828001,1.0
1619640073.1403718,832001,1.0
1619640092.5650995,836001,1.0
1619640111.311567,840001,1.0
1619640130.7428293,844001,0.875
1619640149.8714845,848001,1.0
1619640168.424336,852001,0.875
1619640187.6727595,856001,0.875
1619640206.8854222,860001,1.0
1619640225.6436195,864001,1.0
1619640244.2519977,868001,1.0
1619640263.0938845,872001,1.0
1619640281.929429,876001,1.0
1619640300.767328,880001,1.0
1619640319.930077,884001,1.0
1619640339.7416844,888001,1.0
1619640358.880606,892001,1.0
