Wall time,Step,Value
1619645165.1967618,312001,-9.51168155670166
1619645227.7034953,316001,-9.877424240112305
1619645290.0326731,320001,-9.201183319091797
1619645352.874363,324001,-8.824384689331055
1619645412.9057236,328001,-9.22034740447998
1619645473.9763167,332001,-9.10260009765625
1619645534.5054464,336001,-8.857434272766113
1619645594.689322,340001,-8.452249526977539
1619645655.3383615,344001,-9.008764266967773
1619645715.2082791,348001,-8.928153991699219
1619645775.8371508,352001,-8.590836524963379
1619645835.4194522,356001,-8.648284912109375
1619645894.7389033,360001,-8.588761329650879
1619645954.6853745,364001,-8.536270141601562
1619646013.8924184,368001,-8.668060302734375
1619646073.9960916,372001,-8.529695510864258
1619646135.1021478,376001,-8.365829467773438
1619646195.537878,380001,-8.366534233093262
1619646256.3719645,384001,-8.641229629516602
1619646316.9737015,388001,-8.379598617553711
1619646376.4719152,392001,-8.506362915039062
1619646436.8134775,396001,-8.321802139282227
1619646496.4215024,400001,-8.27294921875
1619646555.2266874,404001,-8.308732986450195
1619646616.0258899,408001,-7.984090805053711
1619646676.8976762,412001,-8.084439277648926
1619646736.5925446,416001,-8.508979797363281
1619646797.4646888,420001,-7.734005451202393
1619646858.358593,424001,-8.382376670837402
1619646918.723577,428001,-8.089484214782715
1619646979.171233,432001,-7.887182235717773
1619647040.5798588,436001,-8.162607192993164
1619647102.0425198,440001,-8.2656831741333
1619647163.9521065,444001,-8.090901374816895
1619647226.9857137,448001,-7.7656168937683105
1619647287.526845,452001,-7.882624626159668
1619647348.0672166,456001,-7.8910980224609375
1619647409.8758812,460001,-8.000885009765625
1619647472.1162236,464001,-7.48756742477417
1619647534.7409306,468001,-7.5850749015808105
1619647597.4570193,472001,-7.648109436035156
1619647659.0110962,476001,-7.786678791046143
1619647720.1934698,480001,-7.845686912536621
1619647782.1198409,484001,-7.643424987792969
1619647844.0781069,488001,-7.43453311920166
1619647905.668364,492001,-7.451553821563721
1619647967.4064782,496001,-7.478452205657959
1619648030.1284215,500001,-7.542055606842041
1619648091.3114195,504001,-7.645269393920898
1619648152.2311914,508001,-7.579263687133789
1619648214.8777587,512001,-7.426043510437012
1619648276.8200366,516001,-7.278078079223633
1619648339.1256952,520001,-7.225454807281494
1619648401.6890376,524001,-7.231457710266113
1619648463.615648,528001,-7.176910400390625
1619648525.2186272,532001,-7.286101341247559
1619648588.0242257,536001,-7.02970027923584
1619648650.5357175,540001,-6.859757900238037
1619648713.7699428,544001,-7.194005012512207
1619648778.22509,548001,-7.194779396057129
1619648840.6707425,552001,-7.2425856590271
1619648903.6872218,556001,-6.970764636993408
1619648966.2470555,560001,-7.290063858032227
1619649028.3697038,564001,-6.836133003234863
1619649091.5582507,568001,-6.929900169372559
1619649154.691818,572001,-6.946595191955566
1619649218.3675764,576001,-6.870743751525879
1619649281.6964567,580001,-6.970465183258057
1619649344.880316,584001,-6.963344573974609
1619649408.8735688,588001,-6.910412311553955
1619649472.6984062,592001,-6.809288501739502
1619649536.1423929,596001,-6.7524495124816895
1619649599.8623323,600001,-6.8909382820129395
1619649664.3821802,604001,-6.832975387573242
1619649728.6409492,608001,-6.917407512664795
1619649792.7475426,612001,-6.7803120613098145
1619649856.9324477,616001,-6.809744834899902
1619649920.4856076,620001,-7.025951862335205
1619649984.78765,624001,-6.968135356903076
1619650048.3588297,628001,-7.121675491333008
1619650111.9893112,632001,-6.880341053009033
1619650175.9597292,636001,-6.72016716003418
1619650240.495701,640001,-6.542735576629639
1619650304.6551316,644001,-6.602248191833496
1619650369.8268688,648001,-6.495977401733398
1619650435.1578574,652001,-6.666360378265381
1619650499.5678213,656001,-6.696422100067139
1619650563.8509243,660001,-6.66513204574585
1619650628.175598,664001,-6.745882511138916
1619650692.412536,668001,-6.841995716094971
1619650757.3253503,672001,-6.544256687164307
1619650822.1576066,676001,-6.549475193023682
1619650888.5392103,680001,-6.468400955200195
1619650953.6712072,684001,-6.552099704742432
1619651019.4649355,688001,-6.329477787017822
1619651083.8476505,692001,-6.389399528503418
1619651148.3789363,696001,-6.591646671295166
1619651213.7183852,700001,-6.476722240447998
1619651278.5814614,704001,-6.403366565704346
1619651345.3634017,708001,-6.190826416015625
1619651410.9077005,712001,-6.22877311706543
1619651475.403726,716001,-6.409274101257324
1619651539.8156545,720001,-6.54278564453125
1619651604.95404,724001,-6.297112941741943
1619651670.1985035,728001,-6.286593914031982
1619651737.3019753,732001,-6.442197322845459
1619651802.80677,736001,-6.235872268676758
1619651867.3521776,740001,-6.191463947296143
1619651932.2820787,744001,-6.404714107513428
1619651997.5498004,748001,-6.422526836395264
1619652063.4829743,752001,-6.599532604217529
1619652130.6675124,756001,-6.092360496520996
1619652197.9473338,760001,-6.087682723999023
1619652263.3942084,764001,-6.201473236083984
1619652329.404493,768001,-6.251718997955322
1619652396.0418832,772001,-6.226500988006592
1619652462.1910374,776001,-6.031458854675293
1619652527.7811985,780001,-6.199412822723389
