Wall time,Step,Value
1619654460.7038314,896001,1.0
1619654526.961405,900001,0.875
1619654593.918794,904001,1.0
1619654661.9957445,908001,1.0
1619654728.8158267,912001,1.0
1619654796.37815,916001,1.0
1619654862.4906569,920001,1.0
1619654929.1530108,924001,1.0
1619654996.5391805,928001,1.0
1619655064.8525991,932001,0.75
1619655132.3226423,936001,1.0
1619655199.113308,940001,0.75
1619655265.9771843,944001,1.0
1619655331.4592812,948001,1.0
1619655396.54554,952001,0.875
1619655461.5242655,956001,1.0
1619655526.348152,960001,0.875
1619655590.5872195,964001,1.0
1619655655.387553,968001,1.0
1619655720.1558313,972001,0.875
1619655785.1221452,976001,1.0
1619655849.509431,980001,1.0
1619655913.8212545,984001,1.0
1619655978.6137362,988001,1.0
1619656043.7870305,992001,1.0
1619656108.334316,996001,1.0
1619656172.9253538,1000001,1.0
